timestamp,open,high,low,close,volume
2025-06-23 09:15:00,2258.3,2258.3,2248.5,2248.5,2.8018
2025-06-23 09:30:00,101591.0,101657.0,101513.0,101566.0,0.06147
2025-06-23 09:45:00,101590.0,101670.0,101586.0,101606.0,0.06318
2025-06-23 10:00:00,101620.0,101648.0,101477.0,101561.0,0.06691
2025-06-23 10:15:00,101592.0,101592.0,101472.0,101479.0,0.06165
2025-06-23 10:30:00,101470.0,101551.0,101287.0,101303.0,0.03927
2025-06-23 10:45:00,101348.0,101592.0,101348.0,101592.0,0.04507
2025-06-23 11:00:00,101511.0,101511.0,101429.0,101429.0,0.07219
2025-06-23 11:15:00,101465.0,101477.0,101308.0,101326.0,0.10831
2025-06-23 11:30:00,101348.0,101389.0,101340.0,101364.0,0.08314
2025-06-23 11:45:00,101326.0,101470.0,101265.0,101422.0,0.02108
2025-06-23 12:00:00,101424.0,101424.0,101284.0,101284.0,0.17637
2025-06-23 12:15:00,101284.0,101323.0,101226.0,101248.0,0.11563
2025-06-23 12:30:00,101233.0,101511.0,101233.0,101511.0,0.07494
2025-06-23 12:45:00,101510.0,101794.0,101510.0,101794.0,0.11366
2025-06-23 13:00:00,101714.0,101720.0,101393.0,101420.0,0.13373
2025-06-23 13:15:00,101411.0,101411.0,101226.0,101226.0,0.06183
2025-06-23 13:30:00,101226.0,102440.0,100960.0,102165.0,0.25585
2025-06-23 13:45:00,102162.0,102280.0,102081.0,102132.0,0.03208
2025-06-23 14:00:00,102211.0,102590.0,102211.0,102390.0,0.06471
2025-06-23 14:15:00,102404.0,102427.0,102000.0,102000.0,0.05395
2025-06-23 14:30:00,101980.0,102047.0,101673.0,101870.0,0.05663
2025-06-23 14:45:00,101876.0,101973.0,101714.0,101754.0,0.02202
2025-06-23 15:00:00,101795.0,102145.0,101795.0,102145.0,0.05323
2025-06-23 15:15:00,102078.0,102087.0,101654.0,101654.0,0.01746
2025-06-23 15:30:00,101654.0,101845.0,101632.0,101672.0,0.09992
2025-06-23 15:45:00,101670.0,101670.0,101419.0,101520.0,0.125
2025-06-23 16:00:00,101470.0,101499.0,101157.0,101157.0,0.03477
2025-06-23 16:15:00,101173.0,101173.0,100326.0,100326.0,0.36627
2025-06-23 16:30:00,100354.0,100660.0,99759.0,100658.0,0.24625
2025-06-23 16:45:00,100658.0,100860.0,100375.0,100691.0,0.48373
2025-06-23 17:00:00,100714.0,101511.0,100621.0,101308.0,0.13042
2025-06-23 17:15:00,101370.0,102280.0,101348.0,102280.0,0.08212
2025-06-23 17:30:00,102218.0,102648.0,102086.0,102404.0,0.06501
2025-06-23 17:45:00,102485.0,102612.0,102160.0,102590.0,0.07008
2025-06-23 18:00:00,102537.0,103056.0,102486.0,102950.0,0.20072
2025-06-23 18:15:00,102939.0,103246.0,102775.0,102775.0,0.40583
2025-06-23 18:30:00,102775.0,103298.0,102775.0,103135.0,0.35097
2025-06-23 18:45:00,103175.0,103216.0,103001.0,103054.0,0.16414
2025-06-23 19:00:00,103054.0,103215.0,103054.0,103207.0,0.13042
2025-06-23 19:15:00,103135.0,103135.0,102932.0,102972.0,0.00578
2025-06-23 19:30:00,102900.0,103054.0,102810.0,102830.0,0.08348
2025-06-23 19:45:00,102810.0,103239.0,102800.0,103239.0,0.1074
2025-06-23 20:00:00,103267.0,103410.0,103094.0,103410.0,0.13157
2025-06-23 20:15:00,103447.0,103861.0,103444.0,103861.0,0.04763
2025-06-23 20:30:00,103930.0,103955.0,103720.0,103930.0,0.3959
2025-06-23 20:45:00,103942.0,103942.0,103779.0,103841.0,0.42693
2025-06-23 21:00:00,103921.0,104036.0,103831.0,104036.0,0.08476
2025-06-23 21:15:00,104040.0,104309.0,103785.0,103901.0,0.31518
2025-06-23 21:30:00,103906.0,103961.0,103753.0,103788.0,0.08981
2025-06-23 21:45:00,103791.0,103901.0,103753.0,103825.0,0.08772
2025-06-23 22:00:00,103822.0,105400.0,103822.0,105296.0,0.13522
2025-06-23 22:15:00,105203.0,106030.0,105089.0,106030.0,0.0316
2025-06-23 22:30:00,106030.0,106039.0,105113.0,105278.0,0.05203
2025-06-23 22:45:00,105132.0,105710.0,105053.0,105710.0,0.08176
2025-06-23 23:00:00,105636.0,105710.0,105440.0,105440.0,0.00665
2025-06-23 23:15:00,105400.0,105547.0,105261.0,105539.0,0.01531
2025-06-23 23:30:00,105539.0,105710.0,105539.0,105574.0,0.00437
2025-06-23 23:45:00,105507.0,105507.0,105409.0,105409.0,0.003
2025-06-24 00:00:00,105448.0,105490.0,105368.0,105368.0,0.00382
2025-06-24 00:15:00,105339.0,105368.0,105246.0,105287.0,0.0346
2025-06-24 00:30:00,105276.0,105276.0,105165.0,105165.0,0.02379
2025-06-24 00:45:00,105165.0,105287.0,105011.0,105206.0,0.008
2025-06-24 01:00:00,105165.0,105246.0,105080.0,105246.0,0.00446
2025-06-24 01:15:00,105080.0,105290.0,105080.0,105246.0,0.00327
2025-06-24 01:30:00,105172.0,105172.0,105172.0,105172.0,0.0005
2025-06-24 01:45:00,105172.0,105539.0,105172.0,105539.0,0.07511
2025-06-24 02:00:00,105451.0,105451.0,104940.0,105003.0,0.02242
2025-06-24 02:15:00,104962.0,105080.0,104870.0,105080.0,0.00906
2025-06-24 02:30:00,105080.0,105080.0,104980.0,105080.0,0.0105
2025-06-24 02:45:00,104980.0,104980.0,104872.0,104921.0,0.00297
2025-06-24 03:00:00,104870.0,105053.0,104870.0,105000.0,1.77679
2025-06-24 03:15:00,105080.0,105190.0,105065.0,105190.0,0.00525
2025-06-24 03:30:00,105145.0,105145.0,104992.0,105004.0,0.11485
2025-06-24 03:45:00,105019.0,105080.0,104964.0,105080.0,0.16987
2025-06-24 04:00:00,105027.0,105057.0,104894.0,104894.0,0.02338
2025-06-24 04:15:00,104870.0,105043.0,104799.0,105043.0,0.01746
2025-06-24 04:30:00,104977.0,105035.0,104901.0,104921.0,0.11774
2025-06-24 04:45:00,104921.0,105035.0,104881.0,104881.0,0.00258
2025-06-24 05:00:00,104962.0,105124.0,104962.0,105124.0,0.00722
2025-06-24 05:15:00,105143.0,105289.0,105080.0,105289.0,0.01644
2025-06-24 05:30:00,105289.0,105453.0,105289.0,105437.0,0.07867
2025-06-24 05:45:00,105394.0,105539.0,105394.0,105539.0,0.00467
2025-06-24 06:00:00,105524.0,105591.0,105400.0,105558.0,0.00475
2025-06-24 06:15:00,105610.0,105640.0,105597.0,105640.0,0.07224
2025-06-24 06:30:00,105611.0,105880.0,105611.0,105841.0,0.0112
2025-06-24 06:45:00,105830.0,105920.0,105820.0,105820.0,0.00353
2025-06-24 07:00:00,105710.0,105852.0,105630.0,105630.0,0.0035
2025-06-24 07:15:00,105630.0,105920.0,105610.0,105913.0,1.0316
2025-06-24 07:30:00,105737.0,105737.0,105246.0,105400.0,0.1104
2025-06-24 07:45:00,105409.0,105409.0,105077.0,105077.0,0.18718
2025-06-24 08:00:00,105092.0,105092.0,104810.0,104943.0,0.28823
2025-06-24 08:15:00,104903.0,105080.0,104759.0,105080.0,0.28553
2025-06-24 08:30:00,105124.0,105217.0,105040.0,105124.0,0.02201
