timestamp,open,high,low,close,volume
2025-05-11 04:00:00,104174.0,104180.0,104125.0,104164.0,0.00352
2025-05-11 04:15:00,104384.0,104439.0,104333.0,104333.0,0.04953
2025-05-11 04:30:00,104368.0,104382.0,104247.0,104271.0,0.03533
2025-05-11 04:45:00,104281.0,104289.0,104243.0,104270.0,0.02897
2025-05-11 05:00:00,104270.0,104287.0,104187.0,104213.0,0.0193
2025-05-11 05:15:00,104214.0,104221.0,104002.0,104013.0,0.02929
2025-05-11 05:30:00,104013.0,104115.0,104013.0,104065.0,0.02547
2025-05-11 05:45:00,104065.0,104065.0,104065.0,104065.0,0.0
2025-05-11 06:00:00,103972.0,103972.0,103875.0,103916.0,0.06978
2025-05-11 06:15:00,103917.0,104121.0,103917.0,104068.0,0.04652
2025-05-11 06:30:00,104039.0,104087.0,103819.0,103821.0,0.02104
2025-05-11 06:45:00,103874.0,103913.0,103745.0,103913.0,0.00934
2025-05-11 07:00:00,103982.0,104090.0,103769.0,103814.0,0.02348
2025-05-11 07:15:00,103798.0,103887.0,103770.0,103801.0,0.06862
2025-05-11 07:30:00,103791.0,103812.0,103538.0,103538.0,0.03501
2025-05-11 07:45:00,103653.0,103710.0,103458.0,103458.0,0.05313
2025-05-11 08:00:00,103665.0,103919.0,103665.0,103880.0,0.00747
2025-05-11 08:15:00,104033.0,104062.0,104020.0,104020.0,0.00876
2025-05-11 08:30:00,103944.0,104035.0,103923.0,104035.0,0.01335
2025-05-11 08:45:00,104035.0,104036.0,103919.0,103994.0,0.02114
2025-05-11 09:00:00,103994.0,104242.0,103907.0,104242.0,0.02765
2025-05-11 09:15:00,104293.0,104363.0,104217.0,104355.0,0.01678
2025-05-11 09:30:00,104364.0,104385.0,104364.0,104385.0,0.00256
2025-05-11 09:45:00,104413.0,104560.0,104385.0,104448.0,0.0098
2025-05-11 10:00:00,104452.0,104468.0,104381.0,104381.0,0.03782
2025-05-11 10:15:00,104322.0,104588.0,104322.0,104528.0,0.00332
2025-05-11 10:30:00,104597.0,104604.0,104483.0,104541.0,0.1017
2025-05-11 10:45:00,104466.0,104501.0,104466.0,104501.0,0.0193
2025-05-11 11:00:00,104856.0,104856.0,104529.0,104529.0,0.03526
2025-05-11 11:15:00,104558.0,104639.0,104558.0,104639.0,0.02426
2025-05-11 11:30:00,104610.0,104743.0,104537.0,104611.0,0.04886
2025-05-11 11:45:00,104611.0,104742.0,104549.0,104740.0,0.01086
2025-05-11 12:00:00,104740.0,104946.0,104740.0,104922.0,0.08887
2025-05-11 12:15:00,104924.0,104925.0,104803.0,104803.0,0.02605
2025-05-11 12:30:00,104847.0,104876.0,104660.0,104660.0,0.02888
2025-05-11 12:45:00,104700.0,104843.0,104700.0,104798.0,0.00633
2025-05-11 13:00:00,104640.0,104745.0,104640.0,104745.0,0.01052
2025-05-11 13:15:00,104712.0,104712.0,104588.0,104588.0,0.01435
2025-05-11 13:30:00,104442.0,104569.0,104430.0,104487.0,0.01151
2025-05-11 13:45:00,104472.0,104472.0,104229.0,104229.0,0.00388
2025-05-11 14:00:00,104080.0,104126.0,104060.0,104126.0,0.00046
2025-05-11 14:15:00,104021.0,104048.0,104021.0,104048.0,0.49701
